index,price
1920,5830899.185858101
1921,25548866.624357987
1922,89678018.81889768
1923,17234754.918218922
1924,5471540.422568657
1925,114429149.32414941
1926,11292472.891606402
1927,29749435.78603488
1928,11570596.514261488
1929,13181105.489971278
1930,21819469.589104816
1931,13579867.296516577
1932,8202949.97590603
1933,49105445.58845823
1934,122975360.95058931
1935,50249148.234799646
1936,7359084.616307308
1937,7367260.677012484
1938,15785811.541256849
1939,19786201.58653573
1940,12111831.72730791
1941,151826986.65264025
1942,7706125.054635754
1943,108038313.19232471
1944,10960803.678054458
1945,45044916.99043927
1946,23446280.872427087
1947,65660103.18114015
1948,79562398.31562367
1949,210074940.8218883
1950,7828656.284751755
1951,3971580.3923965935
1952,57503047.71954471
1953,38726465.16962324
1954,4766251.052019408
1955,9795024.302897457
1956,23510846.778507993
1957,17260086.630705517
1958,14993508.49020666
1959,27751635.558647227
1960,69443199.58682616
1961,4158344.0564882066
1962,14734014.154479818
1963,4930768.523328492
1964,7150514.571875744
1965,25479104.57176798
1966,29403608.965045623
1967,39255645.87202193
1968,46419061.19678751
1969,6607571.224561309
1970,7048411.4417991685
1971,4238816.5122696925
1972,5723406.540411467
1973,12813340.090611828
1974,20508543.40938356
1975,3269724.619297267
1976,27658798.396318313
1977,37087335.07038616
1978,9123470.639596872
1979,25662923.355517805
1980,12594852.911339754
1981,7961593.775149443
1982,36573914.09848121
1983,9269779.334263667
1984,45373670.15809848
1985,6937676.52020141
1986,12800956.823346687
1987,14507767.34183481
1988,5401063.1308646705
1989,37046824.71515371
1990,23035990.063901428
1991,7632071.297529908
1992,5652125.884230643
1993,18722478.736609757
1994,11299697.52549964
1995,22839219.386325628
1996,91734225.5998878
1997,5679292.843438169
1998,30253784.00194746
1999,7781389.702356555
2000,26960254.778047226
2001,50047963.59245789
2002,47516220.264636904
2003,20543651.60269662
2004,125414615.67680418
2005,16197467.375479031
2006,18140964.812539674
2007,36483909.625571854
2008,41233701.06524686
2009,22750804.531818643
2010,8523936.756437154
2011,9160732.79159837
2012,10014852.557239505
2013,28556794.046583842
2014,9771953.114109078
2015,16389871.592620762
2016,13511836.927011972
2017,6191358.3902283255
2018,27659316.806274336
2019,27818175.18786628
2020,12253045.206947714
2021,10163308.86292744
2022,7340080.466020691
2023,7143926.186984442
2024,36379406.38555759
2025,37880354.1086763
2026,21456464.667603347
2027,29822710.337266155
2028,94690341.94963093
2029,11361762.294529987
2030,27383210.840116568
2031,22394728.58373597
2032,8072119.157467239
2033,37955170.48687788
2034,26406225.819563054
2035,15611173.800833127
2036,8984283.82516223
2037,12359588.48975097
2038,5659137.701404483
2039,12457275.755798824
2040,42374741.1828237
2041,51399455.34980247
2042,6310135.710146042
2043,5188397.731989612
2044,7575242.395900229
2045,15526936.282405434
2046,12922833.776414154
2047,19743064.94824309
2048,43113374.52290738
2049,5521333.067855346
2050,7194778.023539621
2051,36710198.83492958
2052,6536463.431072975
2053,21014320.656710632
2054,26343202.180775724
2055,10219452.213104103
2056,5098129.061664199
2057,8616434.138023155
2058,12157740.463655157
2059,271002027.4303339
2060,39134745.41642966
2061,11815046.853059856
2062,11443382.419453545
2063,40118418.450026155
2064,59256133.32399423
2065,4777145.514842928
2066,18094741.056949627
2067,42116924.53453746
2068,14261924.725505102
2069,232280728.06547362
2070,49240350.385590956
2071,3709894.165570252
2072,5570414.213371897
2073,7334415.765451811
2074,20969819.129813775
2075,8250672.50447726
2076,9915901.109897776
2077,7946228.395106017
2078,21520512.52711985
2079,6650971.859374683
2080,24127619.571842108
2081,9792203.09323438
2082,10523028.238383044
2083,34271013.43829845
2084,37896805.426676035
2085,7026910.1339777885
2086,66169675.92806167
2087,6012803.598587711
2088,9560868.744208114
2089,5659124.220070314
2090,16090481.813766887
2091,5467782.047991081
2092,22344181.139167823
2093,21120756.81788634
2094,46321687.7343421
2095,6724361.857655502
2096,5476466.632360166
2097,17947542.736036003
2098,60014253.282774255
2099,10058934.110186161
2100,8444419.596929822
2101,13782939.821458414
2102,242571747.72255787
2103,17743359.942467786
2104,47362706.103834845
2105,16398527.063720627
2106,28486515.73589739
2107,17577650.061336458
2108,42660749.235971816
2109,8238056.165272867
2110,10853249.743486965
2111,4633141.660646024
2112,10703863.391117314
2113,14791772.333321499
2114,8433808.654683929
2115,21719048.56585251
2116,17334438.186599717
2117,12619327.104802743
2118,8565524.703834556
2119,16646956.696235413
2120,14737777.03097101
2121,48857596.69593193
2122,15454231.033267368
2123,38879666.45789368
2124,8121916.958913902
2125,8162056.563596089
2126,54884110.750296965
2127,11179189.563664429
2128,44783391.55538273
2129,11985670.0364433
2130,21650682.128015764
2131,74443397.18891454
2132,26138179.988037806
2133,15833359.80357636
2134,8559745.489229823
2135,5516743.245222582
2136,22979538.114671823
2137,5777643.547001216
2138,20385071.215739112
2139,6008997.73054417
2140,15587718.895428635
2141,3770525.433434181
2142,44430995.99052735
2143,13857448.240017563
2144,42582137.30676418
2145,9674724.603579598
2146,24193019.261032727
2147,41917330.6340622
2148,63811645.30456365
2149,17694991.29150112
2150,7572946.817561797
2151,6142873.95482299
2152,11359709.162061583
2153,12285839.20954251
2154,9905781.676600294
2155,4203849.529266295
2156,136348987.42357755
2157,17815271.503460623
2158,168270970.51583952
2159,211451179.5137623
2160,18814168.480037954
2161,16281502.383293705
2162,8910588.236623945
2163,14551196.218999768
2164,9754493.564101528
2165,77156632.17283231
2166,9145416.760504007
2167,15882532.258679664
2168,5016119.031672323
2169,34015363.7686868
2170,17425107.008802537
2171,14241194.42700486
2172,4715665.5141620925
2173,5034184.035297581
2174,26967019.612109654
2175,27225434.273733925
2176,13344277.701352997
2177,12168492.890300099
2178,78739482.90342726
2179,76794881.14897366
2180,8217859.065280713
2181,17931920.55683888
2182,5881077.429206799
2183,5819361.962539785
2184,96892135.32860437
2185,15885125.339897113
2186,41012572.42771706
2187,7772226.510801561
2188,46446359.89682412
2189,24827403.273405638
2190,39258066.4707536
2191,39172718.93506223
2192,73253189.78942671
2193,24158329.6268428
2194,56277277.719784655
2195,20153817.66422921
2196,4970265.530254764
2197,21542599.608606867
2198,46799957.41037343
2199,9154974.495059516
2200,18770401.789935354
2201,5483527.142157607
2202,21474019.96232696
2203,60371853.01421884
2204,21093583.58410141
2205,9255266.447076136
2206,42177908.71860271
2207,14129470.809438957
2208,11371043.443936426
2209,3758047.2812961773
2210,25203479.326198485
2211,57826680.26886153
2212,17823711.573707987
2213,8243409.714326318
2214,12597344.480696985
2215,8485523.269016609
2216,11838733.900746522
2217,7816036.50977359
2218,10847860.804021481
2219,29312722.155142806
2220,4902293.477098039
2221,8309478.036065223
2222,6262072.982563832
2223,15041969.928271934
2224,53987744.681885146
2225,24776549.90608248
2226,23048677.243234348
2227,6889876.657232438
2228,30678081.789234832
2229,117026045.0708373
2230,8748922.464855587
2231,106567956.17481764
2232,42517396.86218746
2233,24739599.619563386
2234,10823912.008295566
2235,15167142.774133222
2236,50346098.957199596
2237,20098727.841279287
2238,4033144.312808777
2239,26157870.48556982
2240,7436139.52913629
2241,15398600.703777188
2242,45056948.14658257
2243,33848271.36880329
2244,16458526.940676864
2245,5710544.622852922
2246,7207639.899192079
2247,40562091.63373795
2248,14363038.647952477
2249,20932157.420665182
2250,34156198.88724263
2251,9229889.035288248
2252,38691899.54165764
2253,41090817.72126739
2254,12565916.538961
2255,5905212.254845294
2256,6827315.147853921
2257,48830087.32112575
2258,15974161.493614307
2259,35216848.81611229
2260,35797371.30661755
2261,21539250.906418227
2262,7541996.882497371
2263,5344034.191170019
2264,43168221.94373999
2265,17307288.79391934
2266,11817811.752225129
2267,5283740.648759568
2268,7509601.60659366
2269,8327330.428866529
2270,22407572.642450325
2271,4950310.767371521
2272,49637601.664391026
2273,25397508.280087397
2274,240210716.11072934
2275,5636890.27783235
2276,19658357.42930256
2277,23550894.930671908
2278,100943787.85424142
2279,27690819.522447355
2280,24734665.525978543
2281,5387649.251512769
2282,35074834.73873805
2283,28531990.692245517
2284,19727955.064326536
2285,60076016.713012144
2286,6185246.11035696
2287,8709730.512752282
2288,31776950.572749108
2289,42456580.55369785
2290,6560041.087830259
2291,15685996.379718218
2292,11219034.332805796
2293,103010349.31834085
2294,7025528.634299095
2295,56906128.022300504
2296,93025896.8748947
2297,6947605.976443377
2298,7553911.840061875
2299,49542264.27831533
2300,36858974.088949
2301,30500384.240682457
2302,48453122.46352069
2303,22828052.436406557
2304,32365710.17730401
2305,4796835.447953267
2306,61589815.30836248
2307,35959459.615091205
2308,22975486.954377484
2309,19468363.227022976
2310,15763418.870010644
2311,12544723.15063964
2312,5723133.843608267
2313,24714097.266533427
2314,3773209.676988078
2315,16898723.225208353
2316,4250275.849632799
2317,11059199.385646539
2318,6794225.771782679
2319,35429018.80632805
2320,9461692.604898522
2321,18453956.465137072
2322,5944429.5235282015
2323,9149874.539855009
2324,8853910.780085597
2325,16477701.953079361
2326,10705220.782883773
2327,26548140.63796906
2328,18810008.981503937
2329,5172660.820263888
2330,4090846.86103277
2331,8163683.253535818
2332,37954074.67816306
2333,7389181.2577701425
2334,48307111.14310143
2335,40970132.69202418
2336,7900602.606539821
2337,18800553.51008351
2338,6597950.162674478
2339,12778339.93679842
2340,17403292.549801316
2341,3667280.3930880316
2342,46120830.14435171
2343,48839619.428814
2344,33733466.46120624
2345,20539828.94703278
2346,20196008.041888725
2347,66495418.17018131
2348,4823711.417041784
2349,29723369.174748976
2350,10472728.67718524
2351,5017400.119381502
2352,18775471.72957323
2353,21703936.882596347
2354,172007153.52349362
2355,31810250.733453013
2356,8601328.305113941
2357,9000957.115162572
2358,27704692.014282618
2359,111111928.17066048
2360,14347128.95880679
2361,102080065.57473426
2362,124262768.01603533
2363,6995363.588072108
2364,60784533.697719045
2365,5487524.637859167
2366,6642340.867894505
2367,88257484.15498976
2368,4350593.932899382
2369,13176528.511581285
2370,26028354.547641307
2371,97980908.13853061
2372,7561982.45646442
2373,24328776.430147775
2374,28540246.659981493
2375,18051560.602634974
2376,14973442.421575813
2377,13744715.759486552
2378,7900258.199534539
2379,14277275.492208946
2380,9271334.09277959
2381,14032148.232961435
2382,40884473.620545655
2383,19525820.818796817
2384,13012172.904731747
2385,12398378.92684349
2386,23815870.21719519
2387,73060822.4534711
2388,131139040.49388777
2389,43648655.16763457
2390,4192641.432752586
2391,8053817.848498577
2392,18344534.16651179
2393,5620745.603538991
2394,13636361.06604581
2395,7307200.32641423
2396,11193204.915873498
2397,32612401.373418164
2398,9819355.701722937
2399,9663168.921489988
2400,8350445.948648545
2401,5446517.687425788
2402,73216938.39153191
2403,7572874.48145205
2404,31456298.402984314
2405,9348977.211097993
2406,10028028.141329516
2407,29204881.037294246
2408,21646649.568424374
2409,13477412.506386187
2410,5769738.398337694
2411,4709612.278400275
2412,105675465.53424336
2413,9974529.035949143
2414,30515294.381663833
2415,25475687.044037484
2416,42552650.90138742
2417,7541392.6278362395
2418,21741164.432303485
2419,39930379.87968006
2420,18233069.53764029
2421,29608628.572951943
2422,7310640.25743372
2423,9804181.932502612
2424,13907917.053190324
2425,42224464.23215736
2426,28210067.506908722
2427,34281296.49509003
2428,64987065.01682901
2429,45008910.580254614
2430,13060280.355129974
2431,6987547.079750239
2432,98028095.42863356
2433,101377266.00761907
2434,54564233.57384978
2435,14268025.749324264
2436,19833756.092444077
2437,8381489.069705405
2438,28568276.482204594
2439,5644406.172950741
2440,5182121.298514849
2441,19529896.775844056
2442,43670442.19776031
2443,5243684.376147792
2444,8785529.546558548
2445,10714680.701345148
2446,11403915.031429054
2447,21002159.169614978
2448,4029425.341322802
2449,17722298.352661323
2450,9145800.309388997
2451,9458060.816477904
2452,34301600.352151595
2453,41954484.176972784
2454,14384547.469588654
2455,17749502.92159916
2456,23618865.09415335
2457,6789535.346983823
2458,6612824.4123283755
2459,29898181.361080177
2460,24272490.34598691
2461,7148902.152514244
2462,5117332.34955749
2463,12275031.912303716
2464,30389653.032204255
2465,10870919.740263531
2466,35576814.688118234
2467,38304386.08723232
2468,99068213.48328671
2469,27039784.79375987
2470,181763546.62133366
2471,25516228.5029704
2472,7668362.97458008
2473,6017250.124409992
2474,8169827.723760683
2475,44977381.4919547
2476,19061993.619110066
2477,12113751.526263246
2478,5989676.935224259
2479,291016998.8240333
2480,4656941.733165305
2481,98286019.22298427
2482,18720179.110654484
2483,9497524.849144848
2484,17324949.56394523
2485,9356772.150082458
2486,35041224.47579363
2487,26231821.432893503
2488,24165230.727081347
2489,10329252.910040215
2490,5560578.281172691
2491,15438161.278523948
2492,13584620.395634385
2493,6179712.990764576
2494,99059781.76578641
2495,12874629.374142462
2496,19712711.855295997
2497,53203903.66250556
2498,6973781.790605196
2499,20989542.21790442
2500,20717662.381886322
2501,308412585.7834647
2502,28103446.18479945
2503,84658826.72122692
2504,9691927.408388032
2505,62742611.636141315
2506,133778386.08129862
2507,9593480.948645035
2508,6245308.789039424
2509,46941629.9023005
2510,75321492.7062238
2511,33462397.691020083
2512,50953458.40522763
2513,19950451.231723655
2514,7559099.41114618
2515,41226057.5187034
2516,4868971.761437409
2517,126616366.69534186
2518,42101944.96434963
2519,12698061.840107989
2520,47105008.8883213
2521,7281863.712394395
2522,34355898.36760342
2523,31775233.847023707
2524,26719768.73072502
2525,8525067.470862718
2526,56655674.0208796
2527,17162956.42440962
2528,22905204.164878044
2529,6995508.927307262
2530,30460505.451795172
2531,6544906.361978822
2532,7768620.771494379
2533,166531806.3884557
2534,11974734.811777309
2535,14279656.103412958
2536,14623856.597610913
2537,7457398.506396336
2538,18798825.46965042
2539,12053354.842055654
2540,17761469.88854291
2541,25357389.441889275
2542,5526889.62220277
2543,9315151.496829513
2544,7037716.981418931
2545,23003620.818168726
2546,121527415.90148251
2547,47273972.50284188
2548,12323922.226266425
2549,26308829.439023852
2550,80500386.60081464
2551,14698748.527520591
2552,7562268.311737487
2553,5769876.018320238
2554,61033586.38146932
2555,11814619.652710706
2556,213622952.25054914
2557,3940240.9902106314
2558,13908407.17116543
2559,3775965.22796693
2560,67025404.92096533
2561,5729778.275600149
2562,8369205.422956305
2563,35510127.2841641
2564,11232939.909557557
2565,6255861.590803401
2566,73661034.5265266
2567,4202221.458553264
2568,9464991.575947095
2569,7023874.250046907
2570,9357127.509710705
2571,6077724.007480809
2572,28671674.847595334
2573,8977573.982300509
2574,16547440.310708141
2575,15222012.89318131
2576,54766368.07467033
2577,4242256.288601822
2578,10171503.19316357
2579,36582036.208904855
2580,32661387.410305034
2581,11576074.429853283
2582,14583514.49485991
2583,81364056.87087841
2584,17115145.043660633
2585,12746129.283389837
2586,14454456.27208982
2587,91504584.5660164
2588,13630896.731852207
2589,14522027.056878714
2590,24730798.071408104
2591,172695809.42227116
2592,6616738.724248863
2593,11864413.147711856
2594,20032075.708748806
2595,5986725.320918769
2596,5602748.731914251
2597,55814265.10890796
2598,24247135.61567327
2599,60671358.266454205
2600,27784747.09602021
2601,44284238.83587261
2602,6248336.78993279
2603,12210656.863984289
2604,72109191.79478513
2605,6524734.894511888
2606,5624319.879751314
2607,26086355.308708753
2608,36953843.75008553
2609,5971305.110074942
2610,16802169.2903454
2611,4478549.018488309
2612,4431022.377515422
2613,24444555.398248613
2614,5570400.611459435
2615,53424013.68205125
2616,50365126.940958425
2617,182440171.93420172
2618,8431637.185251014
2619,23184547.330450024
2620,24367081.203928355
2621,119132523.07180786
2622,6060229.585432521
2623,3150248.143809151
2624,31385275.30583215
2625,6763626.543843156
2626,10804073.793049786
2627,106685007.2337361
2628,5681331.2542768
2629,47312159.75142242
2630,7778285.93177205
2631,15539873.307834946
2632,28000818.156970754
2633,11865254.486953475
2634,41922511.13792515
2635,5024692.38223683
2636,46431261.24838462
2637,6718686.166252637
2638,33104578.72964527
2639,4515644.20229082
2640,30935161.314565882
2641,4661380.507506018
2642,17674717.21606825
2643,18271805.44390196
2644,3622779.1393425376
2645,13416429.341377856
2646,5983905.113847213
2647,44125473.33861691
2648,10497710.88138312
2649,19562418.27343672
2650,38504711.275939725
2651,10851687.924384914
2652,7597385.084128404
2653,20062308.649719298
2654,66503615.51093952
2655,126770526.47468476
2656,32460140.896660566
2657,28117857.915466316
2658,31102911.488916826
2659,7546719.488106434
2660,14740077.430654185
2661,3568507.1964292433
2662,35451648.46961817
2663,7896131.145685685
2664,19720746.02658836
2665,13769005.364169456
2666,7466291.860138405
2667,4959895.059425332
2668,83420783.49957363
2669,9609739.251443623
2670,16166556.096503403
2671,171608440.34467658
2672,10712319.510025185
2673,30279864.98365025
2674,12591688.098491428
2675,49710726.238231085
2676,4641581.112470918
2677,5258472.702948804
2678,9725794.742116138
2679,14012529.592305144
2680,35727578.974084236
2681,73593207.45119898
2682,124574513.96748668
2683,19833758.40275921
2684,10660692.271749957
2685,15047334.122815035
2686,5057940.192160468
2687,24553746.645050924
2688,5987692.155001857
2689,55516599.83635137
2690,7917028.258174467
2691,3796306.4377614716
2692,15229958.382767465
2693,33443898.865875904
2694,40291608.553028375
2695,31492825.835253056
2696,16229534.741424007
2697,26427897.82197392
2698,6094232.980789199
2699,14789456.690745968
2700,50881163.046574995
2701,10357985.687109653
2702,29045281.529637545
2703,27701774.94882058
2704,11023655.927383682
2705,22407242.249239936
2706,15214956.867813015
2707,56426615.44083257
2708,13126358.127002366
2709,8939399.098005008
2710,13154954.062938107
2711,20283370.6825637
2712,226426749.89041096
2713,7788167.225617543
2714,95660842.58769643
2715,30764732.436485097
2716,5632405.789079173
2717,12644920.482561095
2718,20579126.08557068
2719,6288464.0655259825
2720,6815154.099609849
2721,44665928.51517129
2722,10216131.38729656
2723,22142852.25324014
2724,6967115.523046994
2725,40392680.26288431
2726,3935044.6078449176
2727,108837956.28654085
2728,238839849.09923503
2729,11233965.86597206
2730,7620027.70810304
2731,5049215.8210030645
2732,15902208.419348842
2733,40520568.319917284
2734,15433712.75063132
2735,11254931.749700809
2736,7767878.59719943
2737,16008578.65806468
2738,9867242.103086988
2739,93379748.59520362
2740,5398165.837504858
2741,36984111.18732474
2742,7818615.695365485
2743,21221722.027703628
2744,19391391.901066203
2745,11371860.248128315
2746,8572625.084275082
2747,5250448.884718654
2748,21560704.27395858
2749,22623524.06088399
2750,6167167.304133373
2751,51721309.89871062
2752,18153665.91030651
2753,43619131.857043214
2754,18647470.022533152
2755,54192873.26626444
2756,7893571.43233783
2757,6250621.56940586
2758,15407753.522057455
2759,19624374.537721932
2760,8000381.751418553
2761,19568594.52151972
2762,37362871.93706618
2763,7401926.064984154
2764,6243090.066541598
2765,21349522.243721996
2766,32299542.202356584
2767,5611199.297521291
2768,19951283.926003966
2769,19201945.020419277
2770,29308316.887117025
2771,14602444.590398742
2772,14758945.726943793
2773,137706687.28546605
2774,6813297.353801906
2775,8056392.2641018415
2776,30332726.322098274
2777,45825387.11531116
2778,19491217.035719804
2779,5249753.754694093
2780,25424198.881667994
2781,12081114.331463296
2782,10570745.586367426
2783,16993413.108219866
2784,6405375.455171456
2785,17764771.705156576
2786,17896451.111283153
2787,15007541.862344842
2788,40801472.013183124
2789,10095390.789565908
2790,22790052.1762973
2791,19552587.252144888
2792,21005203.166168418
2793,8707803.574722465
2794,13372237.503303371
2795,7083800.018014366
2796,21328916.19057057
2797,9769076.045545546
2798,8803902.35050603
2799,41827674.56013972
2800,17551003.720451593
2801,4963177.685699311
2802,8381047.2297748355
2803,55780440.217288695
2804,268091160.9113109
2805,9111164.410214249
2806,5403786.73261562
2807,4057232.3100757725
2808,16583153.215771386
2809,12170437.107192842
2810,47917666.78870886
2811,13033047.073957516
2812,27592950.190882444
2813,7892033.8016478205
2814,64573543.64831444
2815,4716557.895887753
2816,4596963.339215041
2817,9890039.01173281
2818,48120412.08604113
2819,4033112.5842444757
2820,8567717.946032068
2821,38951533.7376784
2822,20814580.52373569
2823,4320606.825285629
2824,4735089.077679917
2825,9142573.507635586
2826,15249674.497650858
2827,14758080.086334895
2828,15515087.145341445
2829,19514816.8868102
2830,10651736.761844324
2831,17385902.230759848
2832,36811837.6888131
2833,7505224.539639864
2834,19581676.42104352
2835,20699283.98853642
2836,28699643.95299205
2837,17027601.95719688
2838,7434625.819528552
2839,6746923.793059312
2840,32231043.276687674
2841,12938425.154358258
2842,21429182.920954183
2843,10269881.160392012
2844,20294028.725961667
2845,6863087.105186652
2846,4310225.2388295485
2847,7638629.575435117
2848,11836762.163422246
2849,7361142.504208152
2850,68050501.98098448
2851,15503941.727721492
2852,10053075.062243441
2853,27241699.933945037
2854,6029689.245245286
2855,15641118.590806369
2856,5053602.150283449
2857,22777658.96659539
2858,6319870.444259061
2859,17123963.416788187
2860,5637107.01968289
2861,32130771.012549978
2862,24907583.786525678
2863,14499465.720946051
2864,7484477.016401128
2865,8154600.197859295
2866,16083556.610443855
2867,5780983.195328035
2868,10534262.836053891
2869,9723417.260341655
2870,7946677.429940242
2871,7120459.791452816
2872,9751335.465048663
2873,10921486.21279781
2874,8651967.946802143
2875,22150748.549962517
2876,11319052.261836138
2877,5987090.394641062
2878,37323414.03189672
2879,10296197.067642836
2880,6029764.575638909
2881,31550801.312842645
2882,10859294.89508436
2883,28982850.504931845
2884,15210257.86877362
2885,24261099.627727393
2886,7093885.907791577
2887,18164760.70852253
2888,13118900.311378967
2889,28037334.583491
2890,10963058.365817672
2891,24120990.843377635
2892,46708976.170368746
2893,15660693.349430779
2894,44524501.61224906
2895,5685346.309281764
2896,159678489.29125732
2897,11492268.907614017
2898,8104275.411891055
2899,227624205.67725015
2900,20739706.54825395
2901,3804286.998722808
2902,16429388.195546057
2903,6055011.805387435
2904,53124980.35518257
2905,12317930.751053013
2906,9317392.347525902
2907,29298072.836921375
2908,9036094.704912359
2909,3922977.659368257
2910,83649906.71204671
2911,9815179.469713781
2912,4430265.968791254
2913,18331240.852508936
2914,20780235.09244426
2915,10194477.346298672
2916,3862903.2669241475
2917,5619507.481921438
2918,28941805.081461836
2919,8435741.421989342
2920,13499242.160267929
2921,11820232.294124484
2922,11972243.763703214
2923,53683991.73787053
2924,58051834.94151147
2925,5395261.200321734
2926,8351671.907390568
2927,6162286.221562229
2928,15066560.752545785
2929,5125211.611754611
2930,33284136.09197426
2931,61182295.92634062
2932,15045356.407017907
2933,36535484.4476626
2934,11989416.342659546
2935,37169594.80083279
2936,135974012.81190896
2937,13450294.960396232
2938,13863961.838905772
2939,15915471.60686591
2940,80182549.81864977
2941,19752448.269126825
2942,56515705.79298674
2943,20513587.82504893
2944,7633950.3181180535
2945,16273290.025957672
2946,8280738.331535282
2947,18833427.55793256
2948,18347130.105732072
2949,11036139.049969666
2950,4974201.159247352
2951,19461424.094211455
2952,40836257.454972796
2953,34226438.43674372
2954,62085564.09158411
2955,41795886.49846031
2956,12362376.622877724
2957,121791939.33620891
2958,29333315.022756442
2959,39404630.72008894
2960,29922884.104915448
2961,15451805.346365457
2962,28521242.53834993
2963,8063698.50725912
2964,29898629.920843776
2965,8438931.444869993
2966,16268818.35089266
2967,4838773.956733489
2968,5884258.512896708
2969,4931818.420540777
2970,102841572.36802673
2971,45841182.62032904
2972,5615428.457175878
2973,10112893.843068287
2974,64746854.95013092
2975,24523635.263550058
2976,26876900.982831128
2977,11212997.158764262
2978,4486284.895852081
2979,86055367.21274906
2980,32831978.897506278
2981,7726977.77832
2982,5653298.808016199
2983,7638199.1849816
2984,19969290.284038167
2985,18528763.344867375
2986,23379340.066819947
2987,13229813.942603983
2988,5502302.281173697
2989,8108989.708649142
2990,73922892.19338626
2991,30149183.136774655
2992,31578557.12227436
2993,13941262.292977607
2994,9024767.083703512
2995,23420810.30807232
2996,7157920.223170145
2997,21417855.48624596
2998,31470634.41158927
2999,21962002.308120172
3000,10369688.635405011
3001,11335715.674517881
3002,52262283.09769796
3003,9651640.632893862
3004,8298131.951933246
3005,11076820.955276197
3006,9067969.479953812
3007,27568255.472256914
3008,21101214.098235093
3009,14990915.19740422
3010,20189902.789610554
3011,60252690.30415757
3012,7681764.927273185
3013,18330984.45261284
3014,9199412.3757742
3015,15177848.80067924
3016,8646800.197442133
3017,17736228.942183986
3018,10920776.46061447
3019,27857210.531858012
3020,73446130.79236557
3021,13967521.998650273
3022,7487877.191361192
3023,45212716.79963441
3024,9303555.603238218
3025,5455597.728035711
3026,31059500.70989762
3027,14812618.20635341
3028,7559385.921941736
3029,4429649.185694968
3030,44239421.73105991
3031,4549095.353955074
3032,5841293.438700159
3033,20377670.159382906
3034,19324203.838934943
3035,17789644.738094803
3036,27262076.93286478
3037,216288642.9085407
3038,25165108.401039656
3039,24506392.514865544
3040,104994072.0552625
3041,43670409.65714073
3042,15112816.726201493
3043,86409782.55246773
3044,5094468.716770227
3045,6573144.124298547
3046,5293642.169364818
3047,4029270.3405261906
3048,24748325.628858674
3049,8151284.616115407
3050,20878393.42264798
3051,17474331.211465627
3052,6417396.4725565305
3053,19049734.364997465
3054,12587701.533538494
3055,18640798.55238719
3056,14125267.28760419
3057,6164908.201625657
3058,4848465.471435798
3059,8920064.352213075
3060,10228426.218590446
3061,7743162.8045845935
3062,11780302.31092461
3063,19812686.301185127
3064,18030870.634275597
3065,21282225.04199549
3066,25465607.018069033
3067,202791022.42001578
3068,20237973.10272222
3069,13912969.18615793
3070,43251636.20879021
3071,24362735.440149177
3072,120626722.67324485
3073,95448177.79225591
3074,27124429.490318183
3075,9111360.389948271
3076,22490650.426366087
3077,6774964.889243691
3078,5678821.542858592
3079,13118898.36112532
3080,3766941.684466362
3081,28542338.866684444
3082,10006384.931038415
3083,6861420.520262848
3084,4362991.493073241
3085,104680266.69831955
3086,20322234.75343736
3087,101346002.94632956
3088,15987163.373399192
3089,4690793.620311056
3090,7883239.118900492
3091,18202693.87065716
3092,16552971.49048806
3093,39636890.94629833
3094,5691534.265403161
3095,22478910.13593834
3096,9423394.042118587
3097,9835911.198293813
3098,21139691.42611604
3099,31355950.62588489
3100,5284462.4017686555
3101,67189795.70925722
3102,16168143.617039107
3103,4472727.5959242955
3104,5025915.414883758
3105,5391674.844541548
3106,26067028.550571736
3107,28966154.8918733
3108,6210191.834935357
3109,25868272.185302917
3110,32138932.92063444
3111,6304770.2563425535
3112,56250033.80849924
3113,18147585.77264679
3114,17518594.07429697
3115,7104795.889897312
3116,8313213.4121697415
3117,30611062.132171523
3118,25034438.030627634
3119,10152045.077183457
3120,10851103.038215064
3121,14083620.42424079
3122,25090093.784838624
3123,19031572.458029535
3124,26982541.050512284
3125,12266996.377894979
3126,18120417.19873255
3127,8412096.777150901
3128,78462656.29328136
3129,15558291.860778201
3130,32537893.197529674
3131,24631648.174305744
3132,7775788.541167524
3133,16320572.16937398
3134,18644122.229436096
3135,34754638.51647937
3136,24977958.315372415
3137,73619259.2554895
3138,50382536.45496129
3139,3765998.2667580065
3140,26994256.007912055
3141,6053946.628874521
3142,214695959.48215264
3143,9067557.036872312
3144,74747690.79882035
3145,24628008.740524366
3146,6497815.3859971
3147,12693839.564214738
3148,14782707.122814557
3149,5499084.44169927
3150,36962883.31481955
3151,21542340.963041056
3152,7836402.102525116
3153,4318146.076427826
3154,28637802.45276332
3155,12778026.722956218
3156,19130150.621339105
3157,6061876.2450844385
3158,5379223.520136876
3159,17605375.81043413
3160,6894357.786929051
3161,4472506.90453755
3162,17323636.046828445
3163,10113461.814929973
3164,8535270.769576497
3165,46019857.478083335
3166,26672276.08852948
3167,62984979.36814266
3168,8434236.686418677
3169,27216610.519761454
3170,6318244.169913671
3171,3535684.206813816
3172,9900805.46897883
3173,14287912.686457891
3174,120553876.25482297
3175,63621151.9711908
3176,44636372.58698035
3177,48734959.631068096
3178,50669796.03981324
3179,4249088.171948714
3180,9529053.868458021
3181,3408892.3918830324
3182,79410523.31566182
3183,30898383.798089545
3184,13783667.549322665
3185,27003180.25597145
3186,18563033.60049144
3187,7326935.822762804
3188,6942192.655596143
